# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 415 Hz
# Recording started at: 2025-09-19 13:23:26.682
time;ωₓ (rad/s);ωᵧ (rad/s);ωᶻ (rad/s);ω_total (rad/s)
30,032150;0,283;0,163;0,948;1,002
30,032439;0,296;0,201;0,945;1,011
30,046022;0,284;0,212;0,930;0,996
30,060237;0,252;0,196;0,911;0,965
30,074007;0,153;0,113;0,843;0,864
30,088722;0,096;0,058;0,792;0,800
30,092956;0,043;0,012;0,735;0,736
30,102589;0,008;-0,014;0,678;0,678
30,116276;-0,001;-0,019;0,619;0,619
30,128811;0,009;-0,008;0,557;0,557
30,129143;0,025;0,003;0,494;0,495
30,143983;0,037;0,003;0,433;0,435
30,157459;0,037;-0,013;0,375;0,377
30,157761;0,019;-0,049;0,321;0,325
30,172875;-0,017;-0,106;0,270;0,290
30,187975;-0,067;-0,188;0,213;0,292
30,188442;-0,131;-0,285;0,149;0,347
30,195657;-0,210;-0,383;0,074;0,443
30,204605;-0,303;-0,458;-0,007;0,549
30,218216;-0,399;-0,494;-0,086;0,641
30,231595;-0,475;-0,472;-0,153;0,687
30,245245;-0,508;-0,373;-0,202;0,662
30,245565;-0,483;-0,202;-0,225;0,570
30,259336;-0,415;0,029;-0,224;0,472
30,272542;-0,351;0,243;-0,220;0,480
30,272778;-0,345;0,352;-0,245;0,551
30,286231;-0,403;0,363;-0,300;0,620
30,301757;-0,518;0,302;-0,372;0,705
30,318079;-0,902;0,071;-0,543;1,056
30,333470;-1,124;-0,030;-0,626;1,286
30,348081;-1,334;-0,004;-0,648;1,483
30,360974;-1,009;0,328;-0,401;1,134
30,374126;-0,700;0,503;-0,228;0,891
30,388067;-0,356;0,607;-0,042;0,705
30,388405;-0,011;0,649;0,155;0,668
30,401369;0,303;0,626;0,345;0,777
30,414931;0,553;0,542;0,515;0,930
30,415350;0,733;0,420;0,662;1,073
30,432022;0,853;0,276;0,785;1,192
30,448037;0,920;0,133;0,890;1,287
30,448301;0,946;0,009;0,970;1,355
30,461574;0,933;-0,085;1,020;1,384
30,475978;0,889;-0,152;1,040;1,377
30,476332;0,818;-0,200;1,036;1,335
30,489136;0,726;-0,235;1,004;1,261
30,502222;0,616;-0,262;0,951;1,163
30,516312;0,357;-0,284;0,797;0,919
30,529615;0,223;-0,263;0,706;0,785
30,530528;0,086;-0,210;0,612;0,652
30,543238;-0,053;-0,145;0,519;0,541
30,557495;-0,185;-0,098;0,431;0,479
30,571883;-0,301;-0,064;0,351;0,467
30,572190;-0,392;-0,042;0,281;0,484
30,585324;-0,449;-0,036;0,222;0,502
30,599138;-0,469;-0,027;0,182;0,503
30,599559;-0,455;-0,007;0,163;0,484
30,613064;-0,425;0,030;0,161;0,455
30,627228;-0,392;0,070;0,173;0,434
30,627568;-0,364;0,108;0,196;0,427
30,640457;-0,351;0,151;0,223;0,443
30,654099;-0,364;0,203;0,241;0,482
30,654945;-0,397;0,254;0,251;0,534
30,667975;-0,443;0,301;0,251;0,592
30,681205;-0,492;0,360;0,241;0,656
30,694210;-0,533;0,421;0,229;0,717
30,694466;-0,557;0,471;0,234;0,766
30,708298;-0,553;0,515;0,257;0,798
30,722182;-0,525;0,564;0,283;0,821
30,735917;-0,433;0,681;0,338;0,875
30,749929;-0,398;0,714;0,362;0,894
30,750703;-0,379;0,713;0,377;0,891
30,763960;-0,384;0,692;0,375;0,876
30,777452;-0,414;0,670;0,358;0,865
30,791062;-0,469;0,633;0,337;0,857
30,791360;-0,547;0,566;0,332;0,854
30,805721;-0,615;0,548;0,360;0,899
30,819671;-0,639;0,616;0,431;0,987
30,819974;-0,610;0,702;0,526;1,069
30,832291;-0,547;0,739;0,614;1,105
30,845966;-0,469;0,709;0,679;1,088
30,846854;-0,390;0,643;0,733;1,050
30,859955;-0,323;0,553;0,786;1,014
30,873564;-0,268;0,436;0,843;0,986
30,886627;-0,211;0,302;0,905;0,977
30,886889;-0,128;0,192;0,979;1,006
30,900719;0,009;0,129;1,076;1,084
30,915497;0,204;0,100;1,191;1,212
30,915807;0,438;0,065;1,299;1,373
30,929446;0,666;0,007;1,384;1,536
30,943046;0,845;-0,082;1,431;1,664
30,956850;0,958;-0,285;1,429;1,744
30,969940;0,896;-0,373;1,400;1,703
30,971032;0,776;-0,432;1,363;1,627
30,983853;0,631;-0,437;1,324;1,530
30,997281;0,488;-0,379;1,287;1,428
31,011765;0,363;-0,280;1,247;1,329
31,012064;0,267;-0,180;1,204;1,246
31,025530;0,200;-0,098;1,160;1,181
31,039350;0,168;-0,037;1,127;1,140
31,039606;0,179;0,015;1,108;1,122
31,053672;0,225;0,064;1,102;1,126
31,068016;0,301;0,130;1,106;1,154
31,068312;0,390;0,203;1,120;1,203
31,080878;0,474;0,258;1,138;1,260
31,094577;0,540;0,289;1,150;1,303
31,095850;0,580;0,290;1,149;1,319
31,108692;0,589;0,269;1,131;1,303
31,121401;0,572;0,240;1,095;1,259
31,134082;0,526;0,177;1,050;1,188
31,134509;0,451;0,069;1,007;1,106
31,148464;0,360;-0,032;0,968;1,034
31,161782;0,261;-0,090;0,926;0,966
31,175668;0,024;-0,091;0,841;0,847
31,190023;-0,102;-0,046;0,805;0,812
31,204399;-0,218;0,032;0,770;0,801
31,218656;-0,381;0,194;0,698;0,819
31,231992;-0,405;0,254;0,660;0,815
31,245848;-0,317;0,351;0,569;0,740
31,261400;-0,226;0,388;0,521;0,688
31,261732;-0,131;0,389;0,475;0,628
31,276923;-0,055;0,351;0,438;0,564
31,278444;-0,004;0,282;0,412;0,499
31,290243;0,010;0,197;0,386;0,433
31,303537;-0,009;0,113;0,348;0,366
31,317523;-0,053;0,059;0,292;0,302
31,317756;-0,106;0,057;0,219;0,250
31,332092;-0,145;0,125;0,141;0,238
31,347558;-0,157;0,247;0,064;0,300
31,347869;-0,127;0,388;-0,007;0,408
31,361238;-0,064;0,521;-0,076;0,531
31,374619;0,000;0,609;-0,151;0,627
31,374904;0,026;0,607;-0,233;0,650
31,388349;-0,004;0,525;-0,312;0,610
31,402357;-0,091;0,382;-0,377;0,544
31,416370;-0,381;0,070;-0,457;0,599
31,429613;-0,575;-0,043;-0,507;0,768
31,443860;-0,785;-0,096;-0,562;0,971
31,444198;-0,963;-0,049;-0,591;1,131
31,456861;-1,061;0,082;-0,573;1,209
31,470641;-1,054;0,252;-0,516;1,200
31,470906;-0,940;0,420;-0,427;1,115
31,484977;-0,739;0,536;-0,310;0,964
31,499522;-0,474;0,572;-0,175;0,763
31,499871;-0,183;0,526;-0,031;0,558
31,512176;0,096;0,406;0,116;0,433
31,525992;0,338;0,236;0,248;0,481
31,526935;0,531;0,051;0,350;0,638
31,540146;0,682;-0,119;0,410;0,805
31,553112;0,801;-0,238;0,427;0,938
31,566226;0,883;-0,305;0,409;1,019
31,566509;0,924;-0,355;0,370;1,057
31,580348;0,923;-0,410;0,315;1,058
31,594858;0,884;-0,458;0,244;1,025
31,595146;0,807;-0,488;0,162;0,957
31,608075;0,696;-0,504;0,072;0,862
31,621821;0,559;-0,500;-0,022;0,750
31,636595;0,272;-0,414;-0,197;0,533
31,651974;0,145;-0,346;-0,270;0,463
31,652227;0,030;-0,277;-0,334;0,435
31,665344;-0,077;-0,219;-0,393;0,456
31,678735;-0,178;-0,197;-0,454;0,526
31,692863;-0,262;-0,194;-0,522;0,616
31,693158;-0,325;-0,195;-0,593;0,704
31,705979;-0,367;-0,190;-0,661;0,780
31,719955;-0,397;-0,174;-0,720;0,840
31,720216;-0,422;-0,141;-0,769;0,889
31,733696;-0,443;-0,091;-0,807;0,925
31,748066;-0,461;-0,040;-0,839;0,958
31,748363;-0,466;0,010;-0,857;0,976
31,761007;-0,442;0,071;-0,858;0,968
31,774210;-0,384;0,156;-0,840;0,937
31,787972;-0,300;0,240;-0,802;0,889
31,788249;-0,199;0,310;-0,746;0,832
31,800905;-0,088;0,349;-0,669;0,759
31,814129;0,015;0,344;-0,581;0,675
31,814423;0,092;0,306;-0,500;0,594
31,828114;0,129;0,246;-0,446;0,526
31,841018;0,125;0,162;-0,418;0,466
31,854192;0,088;0,068;-0,411;0,426
31,854498;0,035;-0,025;-0,418;0,420
31,868543;-0,018;-0,098;-0,426;0,437
31,881962;-0,046;-0,155;-0,412;0,443
31,895648;0,029;-0,222;-0,296;0,371
31,909590;0,132;-0,228;-0,198;0,330
31,910385;0,242;-0,217;-0,098;0,340
31,923733;0,310;-0,189;-0,018;0,363
31,937242;0,285;-0,167;0,031;0,332
31,951047;0,153;-0,188;0,041;0,246
31,951425;-0,044;-0,252;0,014;0,256
31,965441;-0,239;-0,300;-0,036;0,385
31,979656;-0,355;-0,283;-0,076;0,460
31,980023;-0,345;-0,190;-0,080;0,402
31,992766;-0,200;-0,014;-0,025;0,202
32,006107;0,053;0,181;0,078;0,204
32,006407;0,362;0,337;0,211;0,537
32,020621;0,680;0,423;0,353;0,875
32,033994;0,961;0,428;0,472;1,153
32,034830;1,161;0,382;0,544;1,338
32,047535;1,253;0,293;0,558;1,402
32,061581;1,226;0,162;0,531;1,346
32,075717;1,096;0,007;0,478;1,196
32,076116;0,892;-0,125;0,410;0,990
32,089098;0,658;-0,201;0,342;0,768
32,102918;0,435;-0,206;0,285;0,560
32,116937;0,113;-0,056;0,196;0,233
32,129582;0,013;0,037;0,152;0,157
32,133703;-0,058;0,097;0,109;0,158
32,142949;-0,105;0,107;0,080;0,170
32,157249;-0,129;0,079;0,063;0,164
32,170454;-0,127;0,031;0,061;0,144
32,170736;-0,094;-0,023;0,069;0,119
32,183747;-0,030;-0,068;0,084;0,112
32,197344;0,059;-0,078;0,109;0,147
32,197727;0,158;-0,043;0,147;0,220
32,212517;0,250;0,014;0,193;0,316
32,226362;0,321;0,073;0,239;0,406
32,226605;0,363;0,106;0,287;0,475
32,240062;0,380;0,104;0,326;0,512
32,253987;0,380;0,082;0,359;0,529
32,254825;0,368;0,045;0,379;0,531
32,268436;0,345;0,003;0,387;0,518
32,281224;0,305;-0,036;0,381;0,489
32,294537;0,250;-0,075;0,361;0,445
32,294841;0,191;-0,101;0,337;0,400
32,308832;0,139;-0,111;0,309;0,356
32,322992;0,097;-0,102;0,278;0,312
32,336369;0,070;-0,023;0,222;0,234
32,349834;0,091;0,045;0,201;0,225
32,350849;0,129;0,109;0,190;0,254
32,364732;0,169;0,177;0,183;0,305
32,379510;0,195;0,232;0,173;0,348
32,379864;0,196;0,247;0,150;0,349
32,392428;0,165;0,205;0,109;0,285
32,405777;0,113;0,112;0,051;0,167
32,418925;0,055;0,019;-0,019;0,062
32,419225;-0,003;-0,048;-0,095;0,106
32,432400;-0,066;-0,095;-0,170;0,206
32,445600;-0,131;-0,123;-0,244;0,303
32,446490;-0,195;-0,136;-0,310;0,390
32,459553;-0,245;-0,117;-0,363;0,454
32,472779;-0,279;-0,053;-0,405;0,495
32,486563;-0,309;0,024;-0,444;0,541
32,486851;-0,350;0,062;-0,490;0,606
32,500939;-0,415;0,051;-0,542;0,684
32,513766;-0,514;-0,009;-0,602;0,791
32,526986;-0,844;-0,293;-0,809;1,205
32,541326;-1,065;-0,465;-0,968;1,512
32,555890;-1,280;-0,588;-1,137;1,810
32,569321;-1,492;-0,599;-1,350;2,100
32,582939;-1,424;-0,454;-1,358;2,019
32,597173;-1,007;0,102;-1,134;1,520
32,610429;-0,739;0,395;-0,936;1,256
32,610781;-0,469;0,655;-0,679;1,053
32,624249;-0,229;0,828;-0,366;0,934
32,637881;-0,061;0,866;-0,059;0,870
32,638182;0,051;0,816;0,227;0,848
32,652369;0,096;0,647;0,444;0,791
32,664978;0,075;0,389;0,547;0,675
32,678325;0,016;0,102;0,541;0,551
32,678570;-0,048;-0,170;0,454;0,487
32,692128;-0,100;-0,399;0,312;0,516
32,704845;-0,135;-0,553;0,133;0,584
32,718562;-0,136;-0,597;-0,279;0,673
32,733393;-0,094;-0,499;-0,451;0,679
32,734300;-0,034;-0,340;-0,573;0,668
32,748100;0,025;-0,169;-0,635;0,657
32,760894;0,071;-0,024;-0,639;0,644
32,774134;0,099;0,080;-0,594;0,608
32,774397;0,103;0,144;-0,521;0,550
32,789565;0,082;0,169;-0,445;0,483
32,806015;0,038;0,163;-0,391;0,426
32,820348;-0,080;0,111;-0,393;0,416
32,833017;-0,160;0,085;-0,495;0,527
32,846667;-0,164;0,090;-0,548;0,579
32,861256;-0,156;0,097;-0,599;0,627
32,861510;-0,145;0,087;-0,647;0,669
32,875804;-0,141;0,056;-0,685;0,701
32,888865;-0,142;0,007;-0,707;0,721
32,889111;-0,146;-0,040;-0,707;0,723
32,902401;-0,140;-0,068;-0,681;0,699
32,917300;-0,123;-0,080;-0,632;0,649
32,917563;-0,095;-0,085;-0,564;0,578
32,932972;-0,058;-0,082;-0,482;0,492
32,946080;-0,030;-0,096;-0,415;0,427
32,946329;-0,009;-0,096;-0,358;0,371
32,959094;0,024;-0,040;-0,270;0,274
32,973236;0,049;-0,009;-0,181;0,188
32,987936;0,051;-0,036;-0,087;0,107
33,001493;0,035;-0,080;-0,076;0,116
33,002279;0,037;-0,124;-0,059;0,142
33,014947;0,068;-0,136;-0,019;0,153
33,028933;0,114;-0,103;0,030;0,157
33,041642;0,153;-0,029;0,090;0,180
33,041899;0,173;0,048;0,147;0,232
33,055050;0,157;0,082;0,190;0,260
33,069750;0,110;0,090;0,210;0,253
33,069999;0,033;0,091;0,201;0,223
33,085176;-0,068;0,078;0,166;0,195
33,098858;-0,191;0,026;0,117;0,226
33,099154;-0,322;-0,059;0,072;0,335
33,112401;-0,432;-0,150;0,045;0,459
33,126008;-0,493;-0,224;0,052;0,544
33,126874;-0,487;-0,262;0,113;0,565
33,140366;-0,415;-0,260;0,223;0,538
33,146202;-0,282;-0,207;0,371;0,510
33,165687;0,096;0,070;0,687;0,698
33,175107;0,288;0,213;0,811;0,886
33,186672;0,445;0,302;0,888;1,038
33,199844;0,556;0,312;0,912;1,113
33,214296;0,619;0,268;0,890;1,117
33,214631;0,642;0,181;0,838;1,071
33,231111;0,631;0,071;0,769;0,997
33,232558;0,588;-0,037;0,695;0,911
33,247064;0,527;-0,135;0,626;0,830
33,261073;0,459;-0,210;0,574;0,764
33,261421;0,390;-0,255;0,536;0,710
33,275041;0,324;-0,263;0,511;0,660
33,287972;0,264;-0,239;0,502;0,615
33,301740;0,214;-0,190;0,508;0,583
33,301985;0,178;-0,123;0,532;0,574
33,316001;0,152;-0,042;0,570;0,591
33,329252;0,139;0,043;0,612;0,629
33,329512;0,132;0,114;0,650;0,673
33,342591;0,132;0,152;0,674;0,703
33,357197;0,135;0,148;0,681;0,710
33,357517;0,140;0,117;0,674;0,698
33,370176;0,148;0,073;0,658;0,678
33,384320;0,158;0,024;0,635;0,655
33,397902;0,170;-0,087;0,569;0,600
33,411801;0,167;-0,161;0,519;0,568
33,424846;0,153;-0,223;0,459;0,533
33,425093;0,134;-0,261;0,392;0,489
33,437850;0,109;-0,262;0,325;0,431
33,452355;0,085;-0,232;0,265;0,362
33,452725;0,055;-0,195;0,213;0,294
33,465753;0,030;-0,150;0,184;0,239
33,480320;0,010;-0,096;0,182;0,206
33,481140;0,002;-0,056;0,204;0,211
33,493292;0,010;-0,031;0,246;0,249
33,506876;0,037;-0,016;0,301;0,304
33,520461;0,084;-0,009;0,354;0,364
33,520682;0,146;0,003;0,393;0,419
33,534082;0,212;0,019;0,406;0,459
33,548868;0,272;0,040;0,390;0,477
33,549191;0,318;0,064;0,349;0,477
33,564613;0,350;0,092;0,289;0,463
33,579745;0,367;0,117;0,219;0,443
33,579988;0,371;0,139;0,149;0,423
33,593424;0,363;0,155;0,079;0,403
33,606964;0,346;0,148;0,018;0,377
33,607193;0,321;0,114;-0,037;0,342
33,621690;0,284;0,063;-0,086;0,303
33,636199;0,236;0,012;-0,130;0,270
33,636484;0,178;-0,035;-0,167;0,246
33,648977;0,117;-0,051;-0,195;0,233
33,664106;0,054;-0,027;-0,208;0,217
33,680190;-0,088;0,109;-0,219;0,260
33,693742;-0,185;0,150;-0,248;0,344
33,694016;-0,300;0,133;-0,296;0,442
33,707824;-0,408;0,078;-0,333;0,532
33,720704;-0,474;0,031;-0,323;0,574
33,720954;-0,472;0,069;-0,251;0,539
33,733750;-0,398;0,199;-0,128;0,463
33,748470;-0,268;0,371;0,026;0,458
33,749721;-0,107;0,528;0,183;0,569
33,761979;0,058;0,624;0,326;0,706
33,775552;0,207;0,635;0,453;0,807
33,789547;0,330;0,576;0,564;0,871
33,789815;0,426;0,493;0,663;0,929
33,803503;0,490;0,406;0,742;0,978
33,816791;0,521;0,319;0,791;1,000
33,817065;0,511;0,233;0,797;0,975
33,830664;0,465;0,131;0,767;0,906
33,845354;0,399;0,010;0,723;0,826
33,859982;0,278;-0,219;0,670;0,758
33,872868;0,233;-0,282;0,675;0,768
33,886419;0,195;-0,308;0,697;0,787
33,901164;0,120;-0,308;0,757;0,826
33,916176;0,076;-0,295;0,770;0,829
33,916440;0,027;-0,288;0,762;0,815
33,929187;-0,024;-0,294;0,736;0,793
33,942263;-0,072;-0,302;0,696;0,762
33,957270;-0,150;-0,307;0,607;0,696
33,972636;-0,173;-0,291;0,570;0,663
33,972942;-0,186;-0,265;0,543;0,632
33,985690;-0,188;-0,224;0,530;0,605
33,998972;-0,179;-0,168;0,529;0,583
33,999243;-0,163;-0,101;0,540;0,573
34,013194;-0,144;-0,032;0,560;0,579
34,027807;-0,122;0,041;0,591;0,605
34,028137;-0,101;0,123;0,625;0,645
34,040929;-0,085;0,208;0,658;0,695
34,053933;-0,080;0,286;0,687;0,749
34,068283;-0,086;0,341;0,714;0,796
34,068661;-0,101;0,361;0,740;0,829
34,081696;-0,120;0,365;0,762;0,853
34,095318;-0,149;0,365;0,784;0,877
34,109636;-0,228;0,301;0,823;0,906
34,123245;-0,262;0,268;0,844;0,923
34,123677;-0,279;0,255;0,872;0,950
34,136895;-0,278;0,250;0,901;0,976
34,150586;-0,262;0,239;0,934;0,999
34,165256;-0,235;0,221;0,972;1,024
34,165592;-0,199;0,200;1,016;1,054
34,179099;-0,150;0,181;1,076;1,101
34,192294;-0,089;0,175;1,155;1,172
34,192589;-0,019;0,183;1,247;1,260
34,206077;0,047;0,186;1,340;1,353
34,219133;0,101;0,164;1,417;1,430
34,219591;0,128;0,107;1,468;1,477
34,232832;0,125;0,024;1,489;1,494
34,247498;0,095;-0,067;1,486;1,491
34,248493;0,046;-0,141;1,460;1,467
34,262848;-0,017;-0,186;1,411;1,423
34,278548;-0,084;-0,210;1,354;1,373
34,278798;-0,140;-0,205;1,303;1,327
34,292638;-0,177;-0,164;1,268;1,290
34,305956;-0,186;-0,092;1,253;1,270
34,319440;-0,133;0,112;1,281;1,293
34,333464;-0,084;0,210;1,310;1,330
34,334193;-0,028;0,274;1,345;1,373
34,347654;0,029;0,299;1,372;1,404
34,361435;0,073;0,285;1,374;1,405
34,374509;0,099;0,243;1,342;1,368
34,374795;0,106;0,183;1,282;1,300
34,388664;0,093;0,111;1,201;1,209
34,402161;0,068;0,030;1,103;1,105
34,402445;0,035;-0,041;0,996;0,998
34,416020;0,002;-0,092;0,889;0,894
34,429659;-0,026;-0,112;0,795;0,803
34,429947;-0,051;-0,103;0,720;0,729
34,443616;-0,072;-0,075;0,667;0,675
34,456390;-0,094;-0,037;0,625;0,633
34,470118;-0,125;0,003;0,579;0,592
34,470405;-0,164;0,041;0,525;0,552
34,484361;-0,204;0,082;0,469;0,518
34,497897;-0,234;0,134;0,412;0,493
34,498349;-0,250;0,186;0,367;0,482
34,511912;-0,246;0,239;0,336;0,480
34,525282;-0,221;0,284;0,321;0,482
34,526333;-0,179;0,323;0,316;0,486
34,539984;-0,127;0,356;0,316;0,493
34,553091;-0,068;0,388;0,312;0,503
34,566106;-0,012;0,409;0,296;0,505
34,566392;0,033;0,404;0,263;0,483
34,580413;0,059;0,372;0,211;0,432
34,593816;0,064;0,321;0,144;0,357
34,607637;0,018;0,186;0,006;0,187
34,621394;-0,020;0,128;-0,054;0,140
34,621653;-0,052;0,098;-0,101;0,150
34,635509;-0,073;0,096;-0,128;0,175
34,648859;-0,081;0,109;-0,140;0,195
34,662657;-0,085;0,130;-0,146;0,213
34,662958;-0,091;0,156;-0,157;0,239
34,677073;-0,097;0,181;-0,167;0,265
34,691425;-0,101;0,205;-0,175;0,288
34,691808;-0,100;0,227;-0,184;0,308
34,704348;-0,095;0,243;-0,197;0,327
34,717898;-0,086;0,238;-0,217;0,333
34,718189;-0,079;0,212;-0,246;0,334
34,732325;-0,079;0,169;-0,290;0,345
34,745534;-0,089;0,113;-0,344;0,373
34,758851;-0,130;0,012;-0,449;0,467
34,772456;-0,151;-0,013;-0,485;0,509
34,785962;-0,163;-0,016;-0,506;0,532
34,786191;-0,161;0,010;-0,510;0,535
34,800038;-0,144;0,071;-0,498;0,523
34,813806;-0,116;0,151;-0,471;0,508
34,814027;-0,081;0,221;-0,432;0,492
34,828368;-0,045;0,261;-0,388;0,469
34,841284;-0,011;0,266;-0,341;0,433
34,842129;0,015;0,243;-0,303;0,389
34,855101;0,026;0,192;-0,281;0,342
34,869629;0,026;0,125;-0,272;0,300
34,870804;0,018;0,058;-0,270;0,277
34,883729;0,007;0,007;-0,277;0,277
34,896841;-0,011;-0,037;-0,284;0,287
34,910839;-0,031;-0,079;-0,291;0,303
34,911076;-0,055;-0,119;-0,295;0,323
34,925356;-0,075;-0,158;-0,295;0,343
34,939880;-0,084;-0,185;-0,289;0,353
34,940171;-0,079;-0,190;-0,277;0,345
34,952855;-0,059;-0,178;-0,258;0,319
34,966258;-0,028;-0,163;-0,237;0,289
34,966530;0,009;-0,150;-0,218;0,265
34,981225;0,042;-0,144;-0,202;0,251
34,996350;0,062;-0,151;-0,200;0,258
34,996635;0,065;-0,169;-0,207;0,275
35,010922;0,057;-0,186;-0,223;0,296
35,026703;0,033;-0,179;-0,253;0,312
35,044398;0,027;-0,158;-0,263;0,308
35,044637;0,025;-0,131;-0,270;0,302
35,060070;0,024;-0,107;-0,279;0,300
35,073751;0,015;-0,093;-0,289;0,304
35,073998;-0,003;-0,092;-0,297;0,311
35,087698;-0,029;-0,102;-0,305;0,323
35,101598;-0,058;-0,112;-0,303;0,329
35,101848;-0,083;-0,113;-0,294;0,325
35,115407;-0,095;-0,103;-0,278;0,311
35,128246;-0,095;-0,091;-0,262;0,293
35,129159;-0,080;-0,081;-0,250;0,275
35,141743;-0,061;-0,076;-0,246;0,265
35,155766;-0,040;-0,081;-0,242;0,259
35,168785;-0,018;-0,087;-0,233;0,249
35,169033;0,003;-0,089;-0,220;0,238
35,181904;0,016;-0,085;-0,208;0,225
35,186700;0,024;-0,069;-0,197;0,210
35,197992;0,027;-0,048;-0,185;0,193
35,208893;0,030;-0,027;-0,173;0,177
35,222369;0,030;-0,007;-0,158;0,161
35,235892;0,027;0,005;-0,141;0,144
35,249226;0,027;0,008;-0,104;0,108
35,263084;0,035;0,003;-0,091;0,097
35,263620;0,047;-0,002;-0,079;0,092
35,276232;0,066;-0,010;-0,065;0,094
35,289436;0,092;-0,024;-0,054;0,109
35,302682;0,124;-0,045;-0,042;0,138
35,302922;0,161;-0,067;-0,030;0,176
35,316711;0,195;-0,085;-0,021;0,213
35,329761;0,220;-0,102;-0,020;0,244
35,330605;0,229;-0,123;-0,021;0,261
35,342971;0,223;-0,139;-0,020;0,263
35,357830;0,200;-0,142;-0,011;0,245
35,372310;0,165;-0,129;0,003;0,210
35,372572;0,119;-0,096;0,018;0,154
35,385023;0,064;-0,048;0,036;0,088
35,398741;0,007;-0,005;0,058;0,059
35,398995;-0,044;0,015;0,085;0,097
35,413701;-0,073;0,018;0,112;0,135
35,429535;-0,077;0,012;0,130;0,152
35,429818;-0,055;0,002;0,136;0,147
35,444883;-0,013;-0,014;0,134;0,135
35,462323;0,074;-0,042;0,111;0,140
35,478490;0,102;-0,062;0,092;0,151
35,494445;0,110;-0,084;0,050;0,147
35,509982;0,066;-0,069;0,006;0,096
35,524663;0,036;-0,053;-0,010;0,065
35,525009;0,008;-0,030;-0,022;0,038
35,538640;-0,014;-0,010;-0,032;0,037
35,552636;-0,029;-0,004;-0,043;0,052
35,552886;-0,035;-0,009;-0,055;0,066
35,566485;-0,034;-0,020;-0,068;0,078
35,580597;-0,025;-0,035;-0,077;0,089
35,580908;-0,011;-0,046;-0,087;0,099
35,593201;0,008;-0,052;-0,098;0,111
35,607967;0,024;-0,057;-0,109;0,125
35,608278;0,036;-0,067;-0,121;0,143
35,623515;0,043;-0,074;-0,128;0,154
35,637395;0,048;-0,069;-0,130;0,155
35,651645;0,046;-0,027;-0,121;0,133
35,665202;0,040;0,003;-0,120;0,127
35,666035;0,030;0,025;-0,121;0,127
35,678826;0,018;0,030;-0,126;0,131
35,693126;0,004;0,018;-0,136;0,137
35,706029;-0,009;-0,005;-0,146;0,146
35,706287;-0,017;-0,023;-0,151;0,153
35,719741;-0,014;-0,032;-0,146;0,150
35,734017;-0,003;-0,032;-0,137;0,141
35,734271;0,016;-0,019;-0,132;0,135
35,749356;0,038;-0,001;-0,130;0,135
35,764351;0,057;0,014;-0,123;0,136
35,764683;0,069;0,018;-0,113;0,133
35,778756;0,070;0,007;-0,107;0,128
35,794104;0,066;-0,019;-0,097;0,119
35,794379;0,060;-0,040;-0,086;0,112
35,808129;0,052;-0,052;-0,074;0,104
35,820750;0,043;-0,059;-0,066;0,099
35,820987;0,032;-0,056;-0,064;0,091
35,834141;0,020;-0,043;-0,068;0,083
35,848068;0,009;-0,027;-0,076;0,082
35,848362;-0,003;-0,018;-0,087;0,089
35,860934;-0,014;-0,019;-0,095;0,097
35,874858;-0,022;-0,031;-0,095;0,102
35,889685;-0,024;-0,042;-0,090;0,102
35,889944;-0,023;-0,052;-0,081;0,099
35,904462;-0,018;-0,059;-0,070;0,094
35,917310;0,002;-0,056;-0,048;0,074
35,930681;0,010;-0,049;-0,041;0,065
35,945543;0,022;-0,042;-0,033;0,058
35,945839;0,035;-0,027;-0,029;0,053
35,959911;0,044;-0,009;-0,025;0,052
35,972433;0,048;0,002;-0,022;0,053
35,972682;0,046;-0,001;-0,021;0,050
35,986028;0,038;-0,007;-0,019;0,043
36,000731;0,031;-0,009;-0,016;0,036
36,001676;0,019;-0,003;-0,013;0,023
36,013658;0,005;0,002;-0,009;0,011
36,026543;-0,011;0,005;-0,008;0,014
36,041033;-0,028;0,008;-0,013;0,031
36,041380;-0,044;0,009;-0,019;0,048
36,053979;-0,053;0,009;-0,030;0,062
36,067606;-0,057;0,007;-0,037;0,068
36,068564;-0,055;0,001;-0,041;0,068
36,081477;-0,047;-0,005;-0,038;0,061
36,096017;-0,037;-0,009;-0,036;0,053
36,108438;-0,025;-0,040;-0,032;0,057
36,122654;-0,018;-0,051;-0,031;0,062
36,137257;-0,013;-0,048;-0,030;0,058
36,137526;-0,008;-0,035;-0,029;0,046
36,150352;-0,007;-0,016;-0,029;0,034
36,163654;-0,009;0,001;-0,030;0,031
36,164039;-0,014;0,019;-0,030;0,038
36,178169;-0,018;0,032;-0,029;0,047
36,192536;-0,014;0,038;-0,025;0,048
36,192929;-0,008;0,038;-0,020;0,044
36,205691;-0,003;0,031;-0,018;0,036
36,218737;-0,001;0,025;-0,016;0,030
36,230973;-0,001;0,042;-0,020;0,047
36,231229;-0,007;0,090;-0,027;0,094
36,244584;-0,025;0,141;-0,037;0,148
36,258709;-0,052;0,186;-0,041;0,198
36,272024;-0,081;0,222;-0,032;0,238
36,272301;-0,106;0,245;-0,019;0,268
36,287464;-0,120;0,249;-0,002;0,276
36,288800;-0,123;0,233;0,012;0,263
36,302870;-0,118;0,197;0,017;0,231
36,316255;-0,106;0,156;0,011;0,189
36,330324;-0,074;0,071;-0,018;0,104
