# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2025-09-19 13:30:30.698
time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
25,564157;0,0046;-0,0062;-0,0139;0,02
25,564526;0,0287;-0,0121;-0,0148;0,03
25,580472;0,0427;-0,0223;0,0264;0,05
25,596995;0,0329;-0,0368;0,0476;0,07
25,597364;-0,0004;-0,0509;0,0633;0,08
25,613327;-0,0378;-0,0788;0,0924;0,13
25,629057;-0,0406;-0,0305;0,1055;0,12
25,644598;-0,0537;-0,0211;0,1185;0,13
25,660510;-0,0691;-0,0177;0,0274;0,08
25,676171;-0,0321;0,0225;-0,0364;0,05
25,692311;-0,0303;0,0109;-0,0673;0,07
25,692663;-0,0283;-0,0055;-0,0739;0,08
25,708462;-0,0260;0,0157;-0,0847;0,09
25,708819;-0,0282;0,0174;-0,0670;0,07
25,725054;-0,0066;0,0140;-0,0402;0,04
25,740975;0,0054;0,0246;-0,0421;0,05
25,741337;0,0079;0,0066;0,0077;0,01
25,757088;0,0387;-0,0065;0,0238;0,05
25,757425;-0,0016;-0,0616;0,0348;0,07
25,773143;0,0150;-0,0968;0,0361;0,10
25,788636;0,0357;-0,1123;0,0516;0,13
25,789040;0,0370;-0,1317;0,0432;0,14
25,805009;0,0473;-0,1269;0,0442;0,14
25,805403;0,0806;-0,0887;0,0354;0,12
25,822211;0,0942;-0,0696;0,0639;0,13
25,842117;0,1387;-0,0168;0,0528;0,15
25,842540;0,1411;-0,0165;0,0285;0,14
25,858261;0,0961;-0,0255;0,0003;0,10
25,874663;0,0940;-0,0481;-0,0083;0,11
25,891915;0,1211;-0,0391;-0,0294;0,13
25,908194;0,0854;0,0365;-0,0540;0,11
25,909436;0,0538;0,0709;-0,0610;0,11
25,926019;0,0277;0,0996;-0,0721;0,13
25,941365;0,0118;0,1178;-0,0822;0,14
25,941722;-0,0126;0,1209;-0,0960;0,15
25,957148;-0,0315;0,1090;-0,0850;0,14
25,957505;-0,0261;0,0873;-0,0549;0,11
25,973404;-0,0016;0,0750;-0,0065;0,08
25,989447;0,0275;0,0907;0,0642;0,11
25,989887;0,0236;0,0870;0,1284;0,16
26,007590;0,0436;0,0644;0,1952;0,21
26,007987;0,0774;0,0705;0,2643;0,28
26,022992;0,1154;0,0719;0,3312;0,36
26,024962;0,1292;0,0783;0,3678;0,40
26,038507;0,1567;0,0566;0,3748;0,41
26,054446;0,1928;0,0640;0,3765;0,43
26,054756;0,2044;0,0436;0,3731;0,43
26,070172;0,2013;0,0382;0,3693;0,42
26,085525;0,1885;0,0333;0,3560;0,40
26,085874;0,1424;0,0056;0,3145;0,35
26,101006;0,1156;-0,0212;0,2922;0,31
26,117172;0,0203;-0,0951;0,2052;0,23
26,133265;0,0135;-0,1142;0,1449;0,18
26,133598;-0,0309;-0,0951;0,0612;0,12
26,149295;-0,0602;-0,0718;-0,0168;0,10
26,149742;-0,0463;-0,0165;-0,1123;0,12
26,165006;-0,0229;0,0376;-0,1727;0,18
26,180174;0,0143;0,0575;-0,2173;0,23
26,180472;0,0371;0,0390;-0,2506;0,26
26,194958;0,0454;0,0204;-0,2445;0,25
26,211299;0,0586;-0,0077;-0,2232;0,23
26,211644;0,0620;-0,0071;-0,1450;0,16
26,227614;0,1075;-0,0344;-0,0820;0,14
26,227972;0,0998;-0,0794;-0,0108;0,13
26,243909;0,1151;-0,1040;0,0400;0,16
26,244915;0,1059;-0,1178;0,0612;0,17
26,259782;0,1053;-0,1536;0,0624;0,20
26,275930;0,1179;-0,1546;0,0486;0,20
26,276280;0,1246;-0,1122;0,0016;0,17
26,292526;0,0601;-0,0558;-0,0491;0,10
26,308651;0,0134;0,0592;-0,1365;0,15
26,324418;-0,0023;0,1031;-0,1542;0,19
26,324762;-0,0224;0,1367;-0,1427;0,20
26,340303;-0,0607;0,1271;-0,1077;0,18
26,340658;-0,0982;0,1315;-0,0687;0,18
26,356774;-0,1113;0,1402;-0,0166;0,18
26,373188;-0,1095;0,1483;0,0156;0,19
26,373534;-0,1262;0,1558;0,0235;0,20
26,389353;-0,1328;0,1392;0,0407;0,20
26,389722;-0,1297;0,1226;0,0436;0,18
26,405048;-0,1264;0,1061;0,0368;0,17
26,420682;-0,1418;0,1084;0,0351;0,18
26,421041;-0,1614;0,0774;0,0381;0,18
26,436487;-0,2132;0,0512;-0,0058;0,22
26,436858;-0,2447;0,0200;0,0261;0,25
26,452490;-0,2659;0,0078;0,0288;0,27
26,468125;-0,2441;0,0049;0,0542;0,25
26,468493;-0,2551;0,0205;0,0550;0,26
26,484506;-0,2792;0,0538;0,0268;0,29
26,484833;-0,2599;0,0293;0,0034;0,26
26,500806;-0,2637;0,0374;-0,0388;0,27
26,517072;-0,2337;0,0491;-0,1083;0,26
26,517431;-0,2083;0,0410;-0,1809;0,28
26,532844;-0,2063;0,0087;-0,2466;0,32
26,548552;-0,1451;-0,0145;-0,3155;0,35
26,564874;-0,1334;-0,0337;-0,3197;0,35
26,581269;-0,0912;-0,0535;-0,2515;0,27
26,597510;-0,0216;-0,0735;-0,2273;0,24
26,612949;0,0030;-0,0884;-0,2173;0,23
26,613309;0,0462;-0,0891;-0,1786;0,20
26,628688;0,1074;-0,0804;-0,1637;0,21
26,629035;0,1251;-0,0858;-0,1344;0,20
26,644409;0,1563;-0,0956;-0,1004;0,21
26,660163;0,1773;-0,1002;-0,0527;0,21
26,660538;0,1882;-0,1138;-0,0056;0,22
26,675701;0,1986;-0,1267;0,0358;0,24
26,676056;0,2036;-0,1294;0,0620;0,25
26,691486;0,2364;-0,1128;0,0972;0,28
26,707146;0,2446;-0,1100;0,1130;0,29
26,707555;0,2663;-0,1019;0,1614;0,33
26,723010;0,2495;-0,0933;0,1712;0,32
26,738760;0,2295;-0,1127;0,2270;0,34
26,755360;0,2026;-0,1306;0,2542;0,35
26,773226;0,1772;-0,1501;0,3296;0,40
26,794505;0,2435;-0,1471;0,4304;0,52
26,794841;0,2560;-0,1416;0,4207;0,51
26,811922;0,2579;-0,1302;0,4098;0,50
26,812361;0,2449;-0,1226;0,3793;0,47
26,827317;0,2265;-0,1281;0,3062;0,40
26,843704;0,1605;-0,1325;0,2289;0,31
26,844184;0,1417;-0,1356;0,1710;0,26
26,863704;0,0802;-0,1002;0,0714;0,15
26,864008;0,0144;-0,0882;-0,0361;0,10
26,881232;-0,0506;-0,0246;-0,1226;0,13
26,881595;-0,1331;0,0237;-0,2307;0,27
26,898432;-0,1715;0,0753;-0,3407;0,39
26,898837;-0,2183;0,1112;-0,4149;0,48
26,914949;-0,2447;0,1454;-0,4910;0,57
26,915900;-0,2603;0,1825;-0,5311;0,62
26,931724;-0,3075;0,2033;-0,5406;0,65
26,947658;-0,2869;0,2082;-0,5250;0,63
26,947995;-0,2937;0,2350;-0,4615;0,60
26,963409;-0,2803;0,2316;-0,3933;0,54
26,979646;-0,2184;0,1977;-0,1841;0,35
26,996060;-0,1659;0,1682;-0,0539;0,24
27,012851;-0,1039;0,0905;0,1421;0,20
27,028680;-0,0476;0,0195;0,2724;0,28
27,044372;-0,0296;0,0203;0,2970;0,30
27,044710;-0,0026;-0,0070;0,3157;0,32
27,060740;0,0237;-0,0195;0,3006;0,30
27,061072;0,0399;-0,0596;0,2852;0,29
27,076793;0,0743;-0,0891;0,2555;0,28
27,092945;0,0890;-0,0705;0,2258;0,25
27,093263;0,1263;-0,0657;0,2242;0,27
27,108579;0,1062;-0,0745;0,2079;0,25
27,108897;0,1095;-0,0591;0,2010;0,24
27,124516;0,1030;-0,0623;0,1749;0,21
27,140787;0,0914;-0,0601;0,1534;0,19
27,141154;0,0889;-0,0714;0,1179;0,16
27,157055;0,0578;-0,0727;0,0733;0,12
27,157421;0,0597;-0,0781;0,0104;0,10
27,173528;0,0378;-0,0642;-0,0703;0,10
27,177691;0,0113;-0,0316;-0,1354;0,14
27,189191;-0,0054;-0,0042;-0,1988;0,20
27,203840;-0,0452;0,0179;-0,2604;0,26
27,219670;-0,0942;0,0498;-0,3215;0,34
27,234788;-0,0845;0,0787;-0,3307;0,35
27,235111;-0,0885;0,0923;-0,3151;0,34
27,251537;-0,1155;0,1002;-0,3130;0,35
27,251873;-0,1038;0,1025;-0,2820;0,32
27,267219;-0,1154;0,0994;-0,2226;0,27
27,283568;-0,1027;0,0769;-0,1686;0,21
27,283894;-0,0897;0,0637;-0,1011;0,15
27,299951;-0,0766;0,0548;-0,0440;0,10
27,300249;-0,0773;0,0314;0,0355;0,09
27,316214;-0,0448;0,0081;0,0899;0,10
27,332694;-0,0502;-0,0102;0,1335;0,14
27,333061;-0,0037;-0,0237;0,1807;0,18
27,348569;0,0373;-0,0367;0,1890;0,20
27,348945;0,0633;-0,0400;0,2059;0,22
27,364152;0,0840;-0,0569;0,2079;0,23
27,380363;0,1088;-0,0450;0,2140;0,24
27,380731;0,1140;-0,0375;0,1962;0,23
27,396713;0,1047;-0,0485;0,1973;0,23
27,397059;0,0953;-0,0733;0,1933;0,23
27,413303;0,0858;-0,1066;0,1934;0,24
27,428979;0,0989;-0,0950;0,1537;0,21
27,444509;0,0976;-0,0746;0,0960;0,16
27,444862;0,0914;-0,0401;0,0157;0,10
27,460036;0,0899;-0,0250;-0,0440;0,10
27,476279;0,1025;-0,0101;-0,0926;0,14
27,492640;0,0845;-0,0413;-0,1245;0,16
27,508415;0,0754;-0,0333;-0,0890;0,12
27,523839;0,0541;-0,0360;-0,0645;0,09
27,524200;0,0754;-0,0290;-0,0546;0,10
27,540069;0,0537;-0,0218;-0,0214;0,06
27,540448;0,0463;-0,0100;-0,0215;0,05
27,556852;0,0296;-0,0124;-0,0262;0,04
27,557784;0,0177;-0,0238;-0,0401;0,05
27,572647;-0,0131;-0,0114;-0,0631;0,07
27,588228;-0,0155;-0,0224;-0,0667;0,07
27,588599;-0,0460;0,0091;-0,0700;0,08
27,604800;-0,0759;0,0400;-0,0964;0,13
27,620923;-0,1007;0,0477;-0,0735;0,13
27,636494;-0,1287;0,0721;-0,0621;0,16
27,652030;-0,1539;0,0759;-0,0352;0,18
27,667733;-0,1372;0,0557;-0,0287;0,15
27,668097;-0,1252;0,0354;-0,0079;0,13
27,684364;-0,0944;0,0387;0,0361;0,11
27,703255;-0,0575;0,0219;0,0741;0,10
27,703652;-0,0510;0,0110;0,1065;0,12
27,721167;-0,0303;0,0095;0,1100;0,11
27,721567;0,0043;-0,0061;0,1366;0,14
27,736583;0,0147;-0,0025;0,1433;0,14
27,751307;0,0295;-0,0034;0,1540;0,16
27,751752;0,0393;-0,0089;0,1264;0,13
27,766536;0,0206;-0,0376;0,0942;0,10
27,782157;0,0445;-0,0328;0,0673;0,09
27,782510;0,0489;-0,0514;0,0363;0,08
27,798003;0,0625;-0,0413;0,0106;0,08
27,798342;0,0614;-0,0451;-0,0053;0,08
27,813940;0,0696;-0,0391;-0,0069;0,08
27,831637;0,0775;-0,0237;-0,0369;0,09
27,832017;0,0711;0,0057;-0,0476;0,09
27,851858;0,0459;-0,0077;-0,0721;0,09
27,852244;0,0354;-0,0071;-0,0864;0,09
27,871175;0,0347;0,0215;-0,1141;0,12
27,871624;0,0341;0,0213;-0,1267;0,13
27,886807;0,0523;0,0256;-0,1245;0,14
27,887153;0,0422;0,0109;-0,1170;0,12
27,902856;0,0510;-0,0131;-0,0952;0,11
27,918892;0,0264;-0,0273;-0,0109;0,04
27,935652;0,0072;-0,0129;0,0088;0,02
27,935983;0,0308;-0,0505;0,0607;0,08
27,951508;0,0116;-0,0404;0,0691;0,08
27,951863;0,0019;-0,0444;0,0865;0,10
27,967578;0,0207;-0,0200;0,0799;0,08
27,983264;0,0061;-0,0148;0,0779;0,08
27,983714;0,0154;-0,0144;0,0523;0,06
27,999110;0,0011;-0,0235;0,0273;0,04
27,999581;0,0152;-0,0043;0,0121;0,02
28,014869;0,0197;-0,0136;0,0021;0,02
28,031123;-0,0041;-0,0228;0,0157;0,03
28,031639;-0,0181;-0,0413;0,0242;0,05
28,047682;-0,0037;-0,0451;0,0371;0,06
28,048032;0,0010;-0,0300;0,0307;0,04
28,063619;0,0102;-0,0196;0,0523;0,06
28,079507;0,0144;-0,0094;0,0591;0,06
28,079850;0,0139;-0,0039;0,0609;0,06
28,095185;0,0275;0,0014;0,0111;0,03
28,111081;0,0218;-0,0258;-0,0336;0,05
28,127750;0,0350;-0,0200;-0,0384;0,06
28,143929;0,0318;-0,0076;-0,0296;0,04
28,159663;-0,0088;0,0091;-0,0297;0,03
28,175479;-0,0567;0,0148;-0,0249;0,06
28,175834;-0,0658;0,0248;-0,0295;0,08
28,191604;-0,0559;0,0109;-0,0481;0,07
28,191937;-0,0506;0,0206;-0,0518;0,08
28,207296;-0,0548;0,0064;-0,0647;0,09
28,222663;-0,0352;0,0205;-0,0632;0,08
28,222976;-0,0301;0,0250;-0,0523;0,07
28,238465;-0,0343;0,0387;-0,0461;0,07
28,238804;-0,0524;0,0378;-0,0354;0,07
28,254232;-0,0606;0,0415;-0,0061;0,07
28,270711;-0,0590;0,0494;0,0037;0,08
28,271286;-0,0571;0,0333;0,0275;0,07
28,286732;-0,0362;0,0173;0,0227;0,05
28,303292;-0,0324;0,0182;0,0270;0,05
28,319979;-0,0256;-0,0075;0,0080;0,03
28,335647;0,0247;-0,0157;-0,0054;0,03
28,351413;0,0639;-0,0559;0,0423;0,09
28,367269;0,0781;-0,0422;0,0650;0,11
28,367824;0,0731;-0,0614;0,0916;0,13
28,383044;0,0680;-0,0659;0,0986;0,14
28,383356;0,0815;-0,0465;0,0818;0,12
28,399056;0,0852;-0,0694;0,0748;0,13
28,415593;0,0837;-0,0446;0,0584;0,11
28,415933;0,0867;-0,0434;0,0190;0,10
28,432036;0,0846;-0,0606;0,0178;0,11
28,432348;0,0727;-0,0723;0,0117;0,10
28,447920;0,0796;-0,0412;0,0007;0,09
28,463519;0,0083;-0,0171;-0,0397;0,04
28,480187;0,0254;0,0088;-0,0591;0,06
28,497109;-0,0339;0,0301;-0,1095;0,12
28,515138;-0,0206;0,0497;-0,1001;0,11
28,516036;-0,0445;0,0542;-0,0739;0,10
28,530039;-0,0349;0,0351;-0,0433;0,07
28,545451;-0,0395;0,0442;0,0008;0,06
28,545737;-0,0392;0,0297;0,0251;0,06
28,561116;-0,0295;0,0342;0,0722;0,09
28,576554;-0,0433;0,0151;0,0946;0,11
28,576841;-0,0336;0,0294;0,1210;0,13
28,593191;-0,0191;0,0293;0,1232;0,13
28,593470;-0,0658;0,0193;0,1111;0,13
28,609106;-0,0174;0,0377;0,0710;0,08
28,625148;-0,0215;0,0415;0,0459;0,07
28,625508;-0,0395;0,0214;0,0309;0,05
28,641374;-0,0383;-0,0031;0,0301;0,05
28,641718;-0,0277;-0,0271;0,0197;0,04
28,656981;-0,0361;-0,0319;0,0231;0,05
28,673139;-0,0113;-0,0085;0,0027;0,01
28,673479;-0,0195;0,0190;-0,0034;0,03
28,689444;-0,0227;0,0127;-0,0331;0,04
28,705305;0,0182;-0,0280;-0,0527;0,06
28,725308;0,0333;-0,0478;-0,0661;0,09
28,743149;0,0712;-0,0484;-0,0167;0,09
28,758557;0,0560;-0,0432;0,0163;0,07
28,758919;0,0554;-0,0334;0,0064;0,06
28,774798;0,0312;-0,0332;-0,0128;0,05
28,791285;0,0447;-0,0371;-0,0498;0,08
28,807044;0,0487;-0,0413;-0,0767;0,10
28,822960;0,0560;-0,0451;-0,0953;0,12
28,839079;0,0448;-0,0158;-0,0421;0,06
28,855117;0,0203;-0,0109;-0,0067;0,02
28,855505;0,0011;-0,0249;0,0421;0,05
28,871151;0,0339;-0,0245;0,0708;0,08
28,871613;0,0001;-0,0145;0,0799;0,08
28,887160;0,0234;-0,0187;0,0887;0,09
28,902859;0,0366;-0,0179;0,0688;0,08
28,903202;0,0166;0,0066;0,0585;0,06
28,919108;0,0109;-0,0021;0,0483;0,05
28,919487;0,0099;-0,0012;0,0477;0,05
28,935091;-0,0051;-0,0051;0,0237;0,02
28,951226;-0,0385;0,0097;0,0189;0,04
28,951702;-0,0383;0,0053;0,0284;0,05
28,967582;-0,0520;0,0290;0,0419;0,07
28,967990;-0,0560;0,0382;0,0219;0,07
28,982958;-0,0455;0,0328;0,0022;0,06
28,999030;-0,0680;0,0225;-0,0312;0,08
28,999422;-0,0523;0,0264;-0,0309;0,07
29,015129;-0,0509;0,0206;-0,0492;0,07
29,031524;-0,0106;-0,0005;-0,0286;0,03
29,047526;-0,0144;0,0128;0,0004;0,02
29,063631;0,0014;-0,0031;0,0286;0,03
29,079576;0,0348;-0,0039;0,0320;0,05
29,094736;0,0298;-0,0087;0,0074;0,03
29,095116;0,0248;0,0100;-0,0025;0,03
29,110884;0,0152;0,0331;-0,0119;0,04
29,111210;0,0152;0,0134;-0,0256;0,03
29,128103;0,0060;0,0221;-0,0388;0,05
29,129259;0,0063;0,0070;-0,0469;0,05
29,144038;-0,0027;0,0062;-0,0596;0,06
29,159596;-0,0022;-0,0087;-0,0485;0,05
29,159913;0,0030;-0,0326;-0,0330;0,05
29,175294;-0,0061;-0,0279;-0,0084;0,03
29,191198;0,0086;-0,0233;-0,0079;0,03
29,193011;0,0184;0,0047;0,0116;0,02
29,214587;0,0052;0,0027;0,0272;0,03
29,220501;0,0292;-0,0264;0,0562;0,07
29,234715;0,0197;-0,0643;0,0705;0,10
29,235074;0,0291;-0,0730;0,0885;0,12
29,250390;0,0194;-0,0625;0,0963;0,12
29,265478;0,0427;-0,0427;0,0941;0,11
29,265844;0,0420;0,0051;0,0681;0,08
29,281258;0,0696;0,0052;0,0613;0,09
29,298184;0,0262;0,0003;0,0264;0,04
29,314141;0,0533;-0,0277;-0,0031;0,06
29,330129;0,0418;-0,0258;0,0154;0,05
29,330491;0,0312;-0,0247;0,0240;0,05
29,345939;0,0020;-0,0331;0,0135;0,04
29,362830;0,0015;-0,0273;0,0170;0,03
29,363243;-0,0129;-0,0028;-0,0080;0,02
29,378483;-0,0082;-0,0118;-0,0370;0,04
29,378821;-0,0175;0,0027;-0,0746;0,08
29,394290;-0,0078;-0,0256;-0,1018;0,11
29,409546;0,0112;-0,0205;-0,1139;0,12
29,409930;0,0063;-0,0156;-0,1111;0,11
29,425319;0,0061;-0,0107;-0,0845;0,09
29,440742;0,0009;-0,0200;-0,0326;0,04
29,456508;0,0102;-0,0243;0,0066;0,03
29,456813;0,0097;-0,0331;0,0308;0,05
29,472519;-0,0050;-0,0133;0,0637;0,07
29,488064;0,0275;-0,0218;0,0581;0,07
29,503590;-0,0218;-0,0008;0,0324;0,04
29,519183;-0,0177;0,0286;-0,0012;0,03
29,535108;-0,0413;0,0379;-0,0334;0,07
29,535523;-0,0549;0,0185;-0,0507;0,08
29,551474;-0,0494;0,0464;-0,0206;0,07
29,551766;-0,0345;0,0502;-0,0102;0,06
29,567276;-0,0336;0,0585;0,0139;0,07
29,583345;-0,0420;0,0569;0,0188;0,07
29,583686;-0,0405;0,0361;0,0142;0,06
29,601235;-0,0248;0,0250;0,0335;0,05
29,601553;-0,0235;0,0140;0,0523;0,06
29,621236;0,0059;-0,0248;0,0707;0,08
29,621564;0,0112;-0,0252;0,0792;0,08
29,640037;0,0303;-0,0299;0,0965;0,11
29,640390;0,0347;-0,0343;0,0989;0,11
29,655539;0,0200;-0,0524;0,0913;0,11
29,671246;0,0140;-0,0217;0,0147;0,03
29,687638;0,0087;-0,0019;-0,0247;0,03
29,687971;-0,0293;0,0174;-0,0727;0,08
29,703931;-0,0148;0,0173;-0,1004;0,10
29,704255;-0,0192;0,0122;-0,1365;0,14
29,719281;-0,0139;0,0211;-0,1575;0,16
29,734984;-0,0227;0,0343;-0,1493;0,15
29,735338;-0,0075;0,0093;-0,1315;0,13
29,751077;-0,0067;-0,0296;-0,1091;0,11
29,752128;0,0177;-0,0301;-0,0634;0,07
29,767326;0,0368;-0,0398;-0,0092;0,05
29,783228;0,0177;-0,0304;0,0346;0,05
29,783782;0,0459;-0,0585;0,0772;0,11
29,799241;0,0453;-0,0202;0,0907;0,10
29,800262;0,0353;-0,0153;0,0804;0,09
29,815061;0,0489;-0,0106;0,0705;0,09
29,830900;0,0575;-0,0059;0,0610;0,08
29,831262;0,0518;-0,0388;0,0706;0,10
29,846640;0,0366;-0,0521;0,0891;0,11
29,862060;0,0261;-0,0837;0,0785;0,12
29,862381;0,0157;-0,0722;0,0626;0,10
29,877759;-0,0039;-0,0280;0,0654;0,07
29,878063;0,0006;0,0012;0,0491;0,05
29,893742;0,0100;0,0202;0,0141;0,03
29,910033;0,0006;0,0056;-0,0198;0,02
29,910355;0,0103;-0,0089;-0,0339;0,04
29,926614;-0,0178;-0,0373;-0,0567;0,07
29,943167;0,0015;-0,0731;-0,0167;0,07
29,944301;-0,0082;-0,0669;-0,0211;0,07
29,959079;-0,0412;-0,0608;-0,0118;0,07
29,975890;-0,0641;-0,0361;-0,0453;0,09
29,976203;-0,0724;-0,0401;-0,0597;0,10
29,991967;-0,0523;-0,0159;-0,1111;0,12
29,992282;-0,0324;0,0171;-0,1657;0,17
30,008076;-0,0269;0,0257;-0,1853;0,19
30,023753;-0,0544;-0,0036;-0,2036;0,21
30,024061;-0,1143;-0,0372;-0,2072;0,24
30,039517;-0,1496;-0,0609;-0,1920;0,25
30,039887;-0,1888;-0,0703;-0,1917;0,28
30,055287;-0,2459;-0,0281;-0,1868;0,31
30,071602;-0,2541;-0,0111;-0,2100;0,33
30,071936;-0,2190;0,0468;-0,2036;0,30
30,087649;-0,1462;0,1123;-0,1635;0,25
30,087998;-0,0557;0,0918;-0,1564;0,19
30,103112;-0,0465;0,0477;-0,1158;0,13
30,118965;-0,0747;0,0368;-0,0659;0,11
30,119308;-0,0128;0,0351;-0,0070;0,04
30,135309;0,0200;0,0051;0,0510;0,06
30,151483;0,0790;-0,0811;0,1548;0,19
30,168120;0,1517;-0,0799;0,2191;0,28
30,168492;0,2179;-0,0638;0,2952;0,37
30,183672;0,2541;-0,0421;0,3593;0,44
30,184030;0,2469;-0,0390;0,3740;0,45
30,199329;0,2676;-0,0118;0,3877;0,47
30,215010;0,2921;-0,0080;0,3867;0,48
30,215439;0,3485;0,0108;0,3527;0,50
30,230660;0,3467;-0,0169;0,3336;0,48
30,231893;0,3113;-0,0434;0,2917;0,43
30,246066;0,2851;-0,0638;0,2551;0,39
30,262477;0,2773;-0,0499;0,2656;0,39
30,262853;0,2360;-0,0493;0,2512;0,35
30,278301;0,1950;-0,0387;0,2171;0,29
30,279325;0,1263;-0,0186;0,1826;0,22
30,294418;0,0777;0,0340;0,1199;0,15
30,310209;0,0630;0,0715;0,0721;0,12
30,310544;0,0394;0,0796;-0,0123;0,09
30,327168;-0,0115;0,0871;-0,0525;0,10
30,342249;-0,0625;0,0764;-0,1017;0,14
30,357753;-0,0821;0,0868;-0,1115;0,16
30,358062;-0,0679;0,0966;-0,1167;0,17
30,373441;-0,0723;0,1104;-0,1172;0,18
30,388731;-0,1043;0,0904;-0,1363;0,19
30,404012;-0,1462;0,0347;-0,1542;0,22
30,419963;-0,1437;-0,0248;-0,1430;0,20
30,435675;-0,1821;-0,0307;-0,1473;0,24
30,436036;-0,1676;-0,0416;-0,1562;0,23
30,450779;-0,1108;-0,0340;-0,2071;0,24
30,451814;-0,0828;0,0155;-0,2184;0,23
30,465932;-0,0411;-0,0068;-0,2095;0,21
30,481900;-0,0284;-0,0241;-0,2091;0,21
30,482244;-0,0020;-0,0644;-0,1425;0,16
30,497508;0,0188;-0,1035;-0,0959;0,14
30,512878;0,0295;-0,0991;-0,0363;0,11
30,513220;0,0067;-0,0944;0,0312;0,10
30,528316;0,0077;-0,0611;0,0543;0,08
30,528653;0,0083;-0,0421;0,0668;0,08
30,544130;0,0135;-0,0137;0,0554;0,06
30,559975;0,0135;-0,0230;-0,0028;0,03
30,560323;0,0414;0,0246;-0,0219;0,05
30,576154;0,0214;0,0294;-0,0356;0,05
30,592201;-0,0368;0,1140;-0,0242;0,12
30,608061;-0,0599;0,1592;-0,0371;0,17
30,608401;-0,0821;0,1513;-0,0304;0,17
30,624112;-0,1221;0,1333;-0,0049;0,18
30,624459;-0,1514;0,1195;-0,0268;0,19
30,640192;-0,1466;0,1335;-0,0339;0,20
30,655715;-0,1412;0,1275;-0,0407;0,19
30,656075;-0,1306;0,0832;-0,0705;0,17
30,671283;-0,0822;0,0345;-0,0615;0,11
30,672355;-0,1095;0,0002;-0,0286;0,11
30,687326;-0,1124;-0,0248;0,0272;0,12
30,703352;-0,1101;-0,0873;0,1050;0,18
30,703913;-0,0559;-0,1066;0,1759;0,21
30,718943;-0,0071;-0,1209;0,2258;0,26
30,720068;0,0501;-0,1393;0,2691;0,31
30,734635;0,1622;-0,1519;0,2638;0,34
30,750448;0,2152;-0,1632;0,2674;0,38
30,750793;0,2711;-0,1544;0,2469;0,40
30,766744;0,2828;-0,1588;0,1982;0,38
30,783209;0,1962;-0,2024;0,0520;0,29
30,799331;0,1506;-0,2222;0,0018;0,27
30,815251;0,1583;-0,1236;-0,1299;0,24
30,831005;0,0995;-0,0887;-0,2456;0,28
30,847595;0,0918;-0,1139;-0,2834;0,32
30,847917;0,1215;-0,1243;-0,2584;0,31
30,863326;0,1311;-0,1055;-0,2095;0,27
30,863768;0,1398;-0,0862;-0,1469;0,22
30,878974;0,1430;-0,0335;-0,0620;0,16
30,895066;0,1222;0,0235;-0,0069;0,12
30,895547;0,1109;0,0800;0,0516;0,15
30,911309;0,0762;0,1308;0,0526;0,16
30,911722;0,0328;0,1572;0,0632;0,17
30,927856;-0,0475;0,1028;0,0319;0,12
30,943539;-0,1121;0,0914;0,0158;0,15
30,943872;-0,1517;0,0845;0,0144;0,17
30,959349;-0,2088;0,0910;0,0409;0,23
30,959878;-0,2127;0,0828;0,0522;0,23
30,975197;-0,2395;0,0648;0,0575;0,25
30,991287;-0,2556;0,0981;0,0478;0,28
30,991681;-0,2517;0,1392;0,0471;0,29
31,007098;-0,2611;0,1597;0,0325;0,31
31,023017;-0,2349;0,1257;0,0565;0,27
31,038930;-0,1994;0,0913;0,0802;0,23
31,039284;-0,1591;0,0662;0,1031;0,20
31,055027;-0,0956;0,0411;0,1295;0,17
31,055428;-0,0047;0,0539;0,1361;0,15
31,070818;0,0284;0,0099;0,1278;0,13
31,086628;0,1030;-0,0424;0,1334;0,17
31,086949;0,1665;-0,0743;0,1287;0,22
31,102845;0,2044;-0,0998;0,1283;0,26
31,103185;0,2218;-0,1048;0,1137;0,27
31,118869;0,1723;-0,1276;0,0851;0,23
31,135488;0,1558;-0,1492;0,0477;0,22
31,135849;0,1343;-0,1555;0,0062;0,21
31,151332;0,1311;-0,1185;-0,0535;0,18
31,151735;0,1228;-0,0767;-0,1120;0,18
31,167515;0,1142;-0,0165;-0,2019;0,23
31,183921;0,0729;0,0237;-0,2751;0,29
31,184238;0,0043;0,0344;-0,3504;0,35
31,199961;-0,0344;0,0301;-0,3900;0,39
31,200290;-0,0580;-0,0031;-0,3990;0,40
31,215810;-0,0903;-0,0221;-0,3551;0,37
31,231318;-0,0794;-0,0318;-0,2690;0,28
31,231699;-0,0873;-0,0276;-0,1699;0,19
31,247313;-0,0760;-0,0190;-0,0818;0,11
31,262877;0,0025;-0,0356;0,1544;0,16
31,279360;0,0548;-0,0223;0,2503;0,26
31,279756;0,0823;-0,0650;0,3109;0,33
31,294543;0,0853;-0,0779;0,3367;0,36
31,295000;0,0827;-0,1178;0,3514;0,38
31,309531;0,0936;-0,0855;0,3458;0,37
31,326578;0,1038;-0,0389;0,2969;0,32
31,326963;0,0666;0,0449;0,2292;0,24
31,343934;0,0443;0,0802;0,1529;0,18
31,344284;-0,0055;0,1285;0,0780;0,15
31,359928;-0,0398;0,1095;-0,0139;0,12
